x,y,z,class
3.712579063,-0.577345324,0.317157067,0
3.777104048,-2.154025761,-0.641600148,1
-3.232861064,0.617344844,-0.962628251,2
-4.765062557,2.283149899,-0.353949495,2
0.557630256,-2.644196382,0.426940794,3
-3.176958885,-0.157742471,0.046904765,2
0.719892182,-0.18962755,-1.129717029,2
-2.590731129,-4.608917374,0.661888291,3
-2.401270539,-4.178102035,0.585117002,3
-4.229706916,-0.756600134,0.259732505,2
-2.717611842,-0.210233066,0.032969196,2
-1.49071854,-4.338299028,0.667264159,3
3.673996274,4.154420468,0.169923414,0
3.022739935,-1.236401346,-0.404884577,0
-2.320106911,-4.106165875,0.565667982,3
0.835681858,2.837670592,-0.880890308,2
-0.696774142,0.882408955,-1.324961171,2
2.716596554,-3.29671321,-1.246271442,1
2.79071114,-4.542334919,-1.24858999,1
-2.003961302,2.261347163,-0.768485923,2
2.481279367,2.200946245,-1.721888884,0
-0.807817656,1.932519574,-0.908283678,2
2.491041455,-4.595940664,-1.069753528,1
-3.993794475,-4.758643775,0.681811769,3
-4.293178137,2.676813752,-0.002955188,2
2.470548658,-4.05915674,-1.055431782,1
-1.454069546,-2.758722167,0.362265065,3
-0.757230218,2.912530669,0.112728497,2
4.332448819,2.517180851,-0.758071334,0
0.6236548,-4.80701917,0.380798109,3
-2.273498395,1.693189598,-2.031389988,2
3.712814075,1.587317933,-0.281298195,0
0.538956013,1.617259928,-2.229655384,2
-4.120370647,-3.120469018,0.572926175,3
-2.490474116,-1.885283506,-0.128718465,3
-3.279861166,0.852487376,-1.334644609,2
2.564226096,3.777519897,-0.955056063,0
-4.894471377,1.988522986,-0.688029533,2
-2.436737998,4.330973023,0.272879073,2
1.16713098,1.61955193,-2.558000836,2
-2.282067298,4.630583829,0.273198912,2
-4.769724454,-2.064293333,0.672778835,3
-0.939026334,4.333894376,0.267546402,2
-1.549486225,0.520964853,-0.688200123,2
1.246485803,-3.605648232,-0.255995408,3
-2.31555906,2.717850239,-0.129450882,2
-2.642899061,-1.119114909,0.256697047,2
-1.249681812,-0.037102708,-0.032783571,2
-3.506303484,-3.950467808,0.587592557,3
-0.734751706,2.885703707,0.099053594,2
-1.46289293,-0.99984597,0.033065636,2
1.10531549,-0.745219161,-1.057597907,2
-0.442260442,-2.537069786,0.665561485,3
-3.304905409,2.603986841,-0.170065848,2
3.227706874,-0.123815173,-0.199777082,0
4.881023011,2.937160649,-0.524599989,0
-3.992458329,0.461265642,-0.35187861,2
-0.979726637,-1.489078425,-0.61655621,2
2.884682917,4.375798182,-0.576821563,0
0.402131334,2.448718239,-0.742868902,2
-4.957240963,-2.711308156,0.677610826,3
4.168497104,-2.854806697,-0.97692165,1
-1.797434254,4.446635612,0.273046337,2
-4.766387241,2.157311776,-0.496334493,2
-3.276981965,3.463554528,0.247427414,2
2.350480202,2.296201704,-1.736751621,0
-0.927984878,-1.322507716,-0.479358168,2
-4.018531255,1.182786527,-1.140254232,2
2.521178661,0.033811258,-0.602877955,0
-1.328923141,4.998264926,0.272504601,2
0.54085374,1.114562904,-2.682206034,2
-3.7506859,-2.400306313,0.307947377,3
4.871434217,1.449300876,-0.715905719,0
1.595157833,3.417407387,-0.44880677,0
-4.754087846,-2.876284717,0.669786902,3
1.568301368,-0.076751144,0.279437502,0
-3.414041218,2.118539642,-0.828557653,2
-1.513320491,-0.099075554,0.017162441,2
4.344938477,1.527430998,-0.347577272,0
0.12544048,-1.782860136,-0.705639124,2
-2.89330378,-1.534061498,0.266439415,2
2.919479234,4.649543501,-0.513134089,0
3.36833469,2.884388809,-1.278688867,0
1.512690052,-3.520013606,-0.117013322,1
1.271990052,2.636456334,-1.3557294,2
-4.852330752,-3.250571044,0.677348338,3
4.761336903,-0.410364586,0.583890433,0
-0.373352922,-1.426812245,-0.664888521,2
3.534303227,0.825287201,-0.002607593,0
3.203325467,3.531185249,-0.795745278,0
-4.436836671,-4.133831215,0.678970303,3
2.592110905,-3.423858328,-1.165536931,1
-1.521984875,-3.926871299,0.620565232,3
-2.713970493,0.842520285,-1.770956729,2
-0.145440296,-0.201148671,-0.445347693,2
2.047123814,3.412084488,-0.95314865,0
1.33608279,3.707499069,-1.069553212,2
1.519931328,-1.108282472,0.324674168,0
-1.664826212,-3.634657212,0.512161447,3
-1.72027237,-1.53626922,-0.045063949,2
2.08850512,-0.170185247,-0.289196263,0
-2.247497946,-1.860047658,-0.004762656,3
-0.349001785,-2.083323596,0.66708994,3
-3.145067963,2.216183446,-0.795697629,2
-4.999177635,3.620559718,0.263206985,2
-3.393600362,2.501987855,-0.269038073,2
-0.289786088,-1.843974346,0.666325877,3
-4.443168316,2.648114815,-0.020014545,2
2.243272306,-2.31212638,-0.812604782,1
3.522259232,4.207519566,0.037225981,0
2.059923108,-3.221997674,-0.602035685,1
-4.677985586,-2.40485874,0.663488346,3
0.462825364,-2.552881858,0.484251969,3
4.651433436,2.739013375,-0.678029396,0
-2.298895977,0.24728559,-0.524304638,2
-1.768986168,-1.310545048,0.054664871,2
2.63411195,-2.725616242,-1.189222963,1
-3.52627302,-0.807384558,0.257005779,2
3.543696598,2.950728034,-1.035945611,0
-2.086754345,-0.336969244,0.115224517,2
-3.714770344,-2.729491735,0.273352648,3
0.01806613,-0.137118403,-0.645595165,2
1.074162419,3.702535995,-0.935136659,2
3.298167833,3.092424801,-1.177648291,0
4.80429975,-0.067609158,0.38246236,0
0.688858037,2.054893371,-1.615079668,2
3.429796961,-3.774162175,-1.132277654,1
-0.651189638,1.74305948,-1.194810163,2
3.262472882,-3.640243793,-1.230111367,1
4.17885335,4.118876132,0.475813326,0
-2.243037363,0.234443033,-0.491380349,2
3.10831591,1.400619831,-0.650000961,0
-0.287410718,-3.336344619,0.666321872,3
1.383796195,3.747344843,-1.074514574,2
3.372027403,-0.208991353,-0.037382057,0
-1.638788257,-2.334214287,0.216080777,3
0.026412099,-4.925903367,0.634301805,3
4.842899172,3.669902098,0.280338954,0
4.797709653,-3.821120814,-0.993412983,1
3.761035713,-3.452052696,-1.101918134,1
3.588817051,2.083645577,-0.848203284,0
4.494337127,-0.133446179,0.475266137,0
-0.250216784,-0.038087499,-0.555188301,2
3.634108149,0.709284755,0.090199878,0
-3.302546678,3.691820467,0.263886185,2
-0.275325925,4.810914974,0.1942507,2
0.218178197,0.407587067,-1.741368483,2
-3.643005674,0.552260852,-0.593397644,2
4.410109605,4.568730755,0.648324806,0
-1.25166843,-3.995861608,0.657036025,3
3.305058255,-0.08060429,-0.11584607,0
0.20309921,-2.967111583,0.59237322,3
-0.833300849,3.442955478,0.242051678,2
-2.247899606,4.974613035,0.273250883,2
3.926393171,0.267965241,0.313897319,0
-3.524686367,-2.018933418,0.237961577,3
-2.870814337,4.245695933,0.272657812,2
-0.773207021,-1.605730239,-0.836440903,2
-3.098641024,-2.003834693,-0.095286789,3
-2.348669371,1.218467759,-2.327397135,2
2.488019212,0.600687745,-0.615477291,0
3.160985683,-1.817871522,-0.264079009,0
-3.162648486,-3.042329205,-0.13768399,3
-3.270797772,-3.87356844,0.515599517,3
-3.814408844,-2.266216202,0.379720565,3
1.323642758,-3.912992178,-0.340643065,3
-2.435677638,-2.232467977,-0.460218473,3
-3.396540224,-1.955141713,0.173172301,3
-1.299032756,3.921144243,0.269663573,2
0.514725515,-0.301151324,-0.842301058,2
1.901972694,-4.857068929,-0.430062084,1
0.918595774,1.495211047,-2.619690364,2
-3.897467974,4.510622838,0.273164328,2
-2.845952135,4.643681197,0.273206161,2
2.400764082,3.231059318,-1.469568721,0
1.837096399,0.087646557,-0.006428671,0
1.008399751,-2.598911901,0.015596945,3
4.540230127,-4.488067641,-0.349536137,1
-3.245442827,-1.123906483,0.267952869,2
-3.916400524,0.224212455,-0.119199884,2
4.601637727,-2.194604825,-0.323648506,1
4.386052423,2.675018097,-0.72413456,0
-1.517772641,-4.939663806,0.682173474,3
-0.77679851,2.727362242,0.009402188,2
4.958574503,-0.114381268,0.400039967,0
1.841343405,-4.854917845,-0.370095086,1
2.569617579,1.251344798,-0.821430516,0
2.573311057,-4.855127222,-1.135559713,1
-1.862694748,-1.319652171,0.095722635,2
0.588276365,0.16982964,-1.572293177,2
-3.094353526,-3.111232352,-0.136566568,3
4.937054119,4.539025898,0.691883609,0
4.239637183,3.000394845,-0.535366444,0
0.433945048,2.742065143,-0.497843172,2
-0.511091432,0.702580648,-1.326164502,2
-2.045576483,-4.218473257,0.619197988,3
4.315590118,2.54656035,-0.759164768,0
-1.114132795,1.587699151,-1.300817958,2
-1.478971945,2.898815468,0.093705464,2
2.188039872,-4.581161425,-0.74790694,1
-3.525345118,-4.423964954,0.663392802,3
-3.23284304,2.724364026,-0.061616889,2
-0.649084292,-2.362996368,0.656268913,3
-3.186623019,1.085574003,-1.757292451,2
-0.405711765,-0.867478144,-0.177034918,2
2.443254453,-1.272796032,-0.573659271,0
1.981612187,1.837048217,-0.905037676,0
1.35856834,-1.994284937,-0.37952275,3
-0.688903068,0.718734433,-1.152059495,2
4.810949385,-4.315329338,-0.453019425,1
-4.536965947,-3.236659749,0.6601347,3
-3.780158715,4.804050084,0.273244232,2
0.551480797,3.146418384,-0.440985738,2
3.27380425,0.253919798,-0.165666777,0
4.676207287,1.231467714,-0.563397529,0
4.274120351,-2.50649031,-0.658677044,1
0.592485441,4.609888122,-0.417482825,2
-2.964140575,-0.112526404,-0.019364877,2
-2.910395247,-2.93786164,-0.411570999,3
1.492881837,-0.39943429,0.348134926,0
2.820344872,2.531630466,-1.890397156,0
-3.86218544,0.414608414,-0.330465775,2
-2.815173246,0.859436931,-1.750533361,2
4.136257744,1.132214752,-0.06213587,0
-1.153413942,0.707455774,-0.883522241,2
-1.685960175,3.224377607,0.20833024,2
0.668633082,2.378737614,-1.107599203,2
4.65065273,-1.110517998,0.700285726,0
-2.744573579,-4.529539661,0.654088538,3
3.151949621,1.788055735,-0.970199734,0
0.325996869,-2.182933153,0.549427219,3
-2.191073647,-0.558598121,0.189306066,2
-4.188898119,4.114091649,0.272347055,2
1.151463708,4.872578135,-0.984164493,2
4.706072035,-1.042566568,0.70079128,0
3.853739351,-0.746555907,0.432376787,0
-0.048254319,-0.343867626,-0.37483521,2
2.647657489,-1.437183971,-0.610402081,0
-1.811369353,-1.810250319,-0.040992274,2
-4.627368519,3.629995754,0.263570306,2
1.279387778,4.519868479,-1.047703064,2
-1.694236772,-3.647437894,0.507093116,3
-1.959390272,1.595978888,-1.921666207,2
-3.344841846,-2.491875261,-0.123055178,3
-0.051965326,-3.467206354,0.646000296,3
1.091743812,-0.048003732,-1.466651643,2
-1.459012783,-4.923384048,0.682248266,3
-0.42370072,3.682814563,0.218567954,2
-0.738587256,1.22266182,-1.485190434,2
3.605314969,0.644038054,0.08672684,0
-1.616096693,-0.295282695,0.110312993,2
4.730359896,2.922430166,-0.541807072,0
0.75086668,0.71570161,-2.492907693,2
-1.732707146,0.576779403,-0.874465365,2
1.319280649,4.711157057,-1.059132543,2
0.296151187,-0.128015408,-0.881770315,2
-3.375247476,4.970021985,0.273253535,2
-1.596682241,-0.675846794,0.153855928,2
-3.375622165,2.177863512,-0.750206807,2
-1.845538925,-4.422525405,0.659629267,3
-0.28100076,-0.888047001,-0.2017592,2
-3.761500081,2.223526468,-0.531356524,2
0.887443758,3.558357371,-0.764496204,2
-1.516289219,3.161059185,0.19646692,2
0.130241646,-2.913692158,0.611881562,3
-4.826587012,-0.278074726,0.194428269,2
-2.808860533,3.583304798,0.255471461,2
-2.502340587,-3.287287393,-0.115088476,3
4.379525776,-3.412375766,-1.277062395,1
2.18110884,-2.104125426,-0.742335699,1
-1.515116692,-1.654906773,-0.256384542,2
-3.334368351,-0.338356448,0.159136519,2
-1.52500991,4.426209559,0.272838399,2
0.495282729,2.186674021,-1.203991727,2
-2.184500376,-4.740431513,0.673404385,3
-1.816375287,3.227666735,0.205900591,2
4.295423512,1.027232755,-0.139815379,0
0.65926106,0.812343987,-2.582865304,2
-0.861580781,-4.448618756,0.68101544,3
3.344231534,-4.638427487,-1.022468321,1
3.268766433,2.73155608,-1.470091293,0
-0.966796458,2.049568268,-0.742940711,2
-2.801687609,3.617187547,0.257951544,2
-4.591822064,-3.652443846,0.674383999,3
-1.139487686,0.322205794,-0.383232953,2
-3.536086968,4.556799904,0.273182235,2
-3.738453286,-4.85934177,0.681451399,3
-1.151404918,2.424672367,-0.273486736,2
-1.813797063,-1.661382425,-0.013039376,2
1.21655904,-1.329844112,-1.091844202,2
3.158494184,2.397699598,-1.553537674,0
1.873386548,0.84727549,-0.10510037,0
3.959906309,-1.554553441,0.511440405,0
-2.945607823,3.092047939,0.153588639,2
4.956234423,0.471742548,-0.206869001,0
2.66489617,3.802106321,-0.935277184,0
1.894437483,1.857991594,-0.828904804,0
-1.026042444,2.149210302,-0.609856433,2
2.811515358,-3.384041985,-1.286316353,1
-0.055670519,3.96902218,0.113632937,2
-4.806689657,-1.614500011,0.27311194,2
-2.874932185,-4.409727322,0.639203269,3
-3.534518396,-3.530916762,0.441444925,3
2.465265387,1.286564914,-0.814878324,0
2.470149658,-3.197393938,-1.059144375,1
1.664870494,-0.503277357,0.184682407,0
3.164973163,-4.245133745,-1.199923842,1
1.562499066,2.911446616,-0.942869753,0
-4.392769241,-1.030163917,0.26954672,2
-0.175603424,2.274202898,-0.579792409,2
1.478591151,2.166034084,-1.860237568,2
1.193014854,-0.249417381,-1.310741464,2
-1.637420918,-4.679352965,0.677632761,3
-2.562388704,-4.386007673,0.632638812,3
3.389634152,-0.266288737,-0.016053266,0
-4.860059764,-3.219503084,0.67730759,3
-4.412345014,-1.849545011,0.649996259,3
-1.371384451,-0.453054344,0.126686587,2
1.173171316,-2.659370372,-0.172645545,3
1.176523233,0.658860053,-2.349327641,2
-4.082789416,-2.960892094,0.540413257,3
-1.702612656,1.246786804,-1.755469158,2
0.829296258,4.893735855,-0.687585357,2
1.514712008,-2.97735105,-0.118241849,1
1.549945697,-3.794557467,-0.139309038,1
-2.48901096,-0.031590936,-0.140372635,2
-0.766244862,-0.438255335,-0.003218586,2
4.277616862,-2.126498226,-0.349108608,1
-3.685348031,4.390852115,0.273054399,2
-0.294378426,-4.452897534,0.66961388,3
-1.723332831,4.377373398,0.272937651,2
-3.581656189,2.93873761,0.117584593,2
0.389289345,0.302025463,-1.684274136,2
-4.749289494,-2.010922093,0.67245903,3
-1.066365252,2.398729659,-0.294843756,2
0.979756551,-3.700413849,0.047399038,3
-3.152038702,3.243358535,0.208547258,2
-1.662321789,2.691829844,-0.073746714,2
-0.552246354,0.762552691,-1.349182453,2
-2.999079335,0.225006175,-0.409355391,2
3.191553368,2.588083074,-1.575681128,0
-1.348195268,4.710490729,0.272556426,2
-4.997643718,-4.288181608,0.683376796,3
-0.65117313,4.17901124,0.253270448,2
1.500565523,-3.483389671,-0.110098484,1
-3.958589741,0.949240803,-0.96319948,2
2.097301432,-0.717933585,-0.297991167,0
-2.945296397,2.491476946,-0.394914417,2
4.493383603,2.66200548,-0.719435556,0
3.945645188,-2.788941523,-0.913617454,1
4.545026524,0.235570951,0.208676199,0
-4.743715781,-1.946333758,0.673047456,3
-0.757181087,-0.845417542,-0.108420829,2
3.853054301,-1.889491595,-0.49863654,1
2.841349792,-4.902659254,-1.250605518,1
4.433870506,-0.491086859,0.607575429,0
-2.037279016,0.81852381,-1.553670392,2
-3.506049527,3.256967865,0.21948006,2
1.565905152,4.697897038,0.265241602,0
-1.401569933,-4.366643712,0.671643754,3
3.514149851,2.469801589,-1.195516749,0
-0.457303934,2.776816238,0.010659406,2
1.14645299,-4.152060323,-0.141815026,3
-2.676856212,4.958950011,0.2732522,2
-2.283662991,2.279390493,-0.820442278,2
1.74119181,4.021191525,-0.081711864,0
0.957757918,3.635221829,-0.832931245,2
2.423898365,1.904408458,-1.37739759,0
-4.584606702,4.526401439,0.273177712,2
2.481626752,0.306789597,-0.596150036,0
3.340159649,-3.263055534,-1.213621978,1
-3.434719305,-2.232775148,0.053974599,3
-1.798836698,4.059105225,0.271674336,2
2.106206547,-1.581208819,-0.307383222,0
-3.643683735,2.174756395,-0.638057605,2
0.335216245,3.335577145,-0.186019843,2
-2.988085893,4.543256408,0.273161637,2
-4.515639307,4.637502739,0.27321849,2
0.264355856,-0.887731587,-0.353509483,2
1.647302247,0.101429448,0.200384235,0
-4.62099666,-4.678651202,0.683332528,3
-4.990559098,-1.011713822,0.269392845,2
4.801559003,3.631618505,0.241844294,0
0.331597258,-1.746894248,-0.646476457,2
4.805368496,1.988550748,-0.709943449,0
-2.575941353,-0.295494641,0.084392688,2
-1.796806948,-1.452190191,0.028210497,2
-1.079214749,3.512182812,0.253197319,2
1.928202918,0.66745065,-0.139313043,0
4.177641925,1.380027932,-0.18261682,0
-4.998536509,-1.119989446,0.27099613,2
2.633951094,-1.40682747,-0.611410679,0
0.373821022,-2.085841566,0.528884811,3
3.087253443,-3.744089517,-1.281971875,1
3.797635134,4.564066357,0.370658522,0
-3.764855281,2.212705372,-0.544948935,2
-0.634192126,-4.998486844,0.680691701,3
-2.850643012,-4.481415927,0.649263199,3
-3.435454189,2.62219505,-0.127068656,2
-0.21097679,-2.951606901,0.660713541,3
-4.932336837,-4.955582268,0.683626564,3
0.347307625,-1.964505086,0.54057629,3
4.288795968,-2.695085121,-0.844677235,1
-1.223355032,1.561751568,-1.35045047,2
-4.370608522,2.429619333,-0.210640147,2
4.246077429,-0.61869494,0.600715727,0
-3.989880062,4.430798043,0.27310695,2
-2.276272137,3.237963911,0.199129992,2
0.055545948,2.351122953,-0.592963353,2
1.633451297,0.20860145,0.212733847,0
3.900662731,-0.655115637,0.458996433,0
-1.896990912,-1.813746851,0.018187989,2
1.535247368,4.523889198,0.276033817,0
1.141290963,-0.929901058,-1.052072779,2
-0.733558438,-0.321431586,-0.040518438,2
-2.551290192,-0.998010255,0.250126759,2
3.030951532,-4.148048883,-1.262894992,1
-4.201009186,0.762816882,-0.671796122,2
-0.359748772,-3.750360682,0.671296569,3
-3.755389693,-0.50112909,0.225992433,2
-4.239749661,0.749860316,-0.648917332,2
4.589932805,4.383385106,0.645336816,0
3.186363944,3.75952796,-0.597223737,0
0.942492005,0.738773779,-2.518122829,2
-0.235063009,2.315596402,-0.498150812,2
-2.190860855,2.556401958,-0.320684016,2
-2.080554686,-0.887558737,0.211790445,2
3.715084942,2.140354371,-0.801128785,0
0.959343453,0.470851385,-2.153988876,2
-1.720872712,-1.862051467,0.336271625,3
-2.759202359,-4.762139642,0.672386357,3
-0.911858002,-2.467360015,0.615192839,3
3.505647801,-1.927642072,-0.848336322,1
3.629447525,-2.599591094,-0.922536706,1
2.938561246,4.974505682,-0.48232922,0
0.403633746,2.589905062,-0.593073829,2
3.16587985,-2.608507067,-1.217775325,1
-1.831144207,-1.038565151,0.147812114,2
0.153535185,-4.251848435,0.606541016,3
-1.984331145,3.255722553,0.208918646,2
4.681601339,-2.594036528,-0.712993584,1
-3.943147018,-1.534962203,0.272943975,2
4.561361944,-1.642470309,0.700040829,0
-0.680240702,4.71255625,0.256078183,2
-0.632729227,-4.386829316,0.679817386,3
-1.715536122,4.936740304,0.273174271,2
4.782223927,-3.175260549,-1.223165966,1
3.450009021,-2.284111287,-0.963561704,1
-3.050039317,4.809453829,0.273241978,2
-3.963415645,-4.395517925,0.675135332,3
3.757571521,-4.38142509,-0.720374908,1
-0.505100924,-0.581204541,-0.075343923,2
3.164205241,0.751120316,-0.329279205,0
-1.011124813,2.263294192,-0.456379565,2
-2.88427739,2.62278039,-0.223573093,2
-3.671692546,0.985791638,-1.171171451,2
-1.958723188,-0.739686841,0.198892658,2
0.306710358,-3.699319837,0.557215106,3
4.130452382,1.658099631,-0.300483798,0
-1.645041309,3.217645997,0.207705753,2
1.615336964,4.701433258,0.217802415,0
1.746467669,-3.612013409,-0.284277271,1
2.641280774,2.847214729,-1.882472627,0
-2.997664881,-3.568168771,0.240605772,3
-2.462523951,3.529278146,0.250023137,2
-4.025370509,-0.773087623,0.259674684,2
3.126322462,-3.052625027,-1.278470926,1
-3.014705233,2.463104755,-0.42165144,2
4.101850144,4.369337731,0.522866766,0
-3.346963415,1.358180895,-1.728781458,2
-1.573954031,-1.789705673,-0.243227925,2
0.127324123,4.332915604,0.012459997,2
-3.595306627,-4.247006489,0.650505932,3
-3.514850619,-0.375742869,0.185373674,2
0.948111894,1.360555169,-2.734708695,2
-4.236556471,-2.527158995,0.580197772,3
-1.625594707,4.458514852,0.27297662,2
-2.476808877,2.941557352,0.062008552,2
3.193925422,-0.212382445,-0.234717054,0
-3.584845651,3.98062313,0.27118566,2
-0.041789266,3.482783493,0.090228997,2
0.496592789,-4.916709582,0.465109347,3
2.623924343,-1.99932825,-1.172656123,1
4.321713267,-4.311562526,-0.542397742,1
0.827241061,-1.08420456,-0.793418218,2
3.840485612,-0.837238194,0.425949375,0
-0.082655912,-3.144642379,0.649414943,3
-1.015050001,1.901098158,-0.948957195,2
0.346606398,0.868246798,-2.481689926,2
1.639595922,-0.843726109,0.210655515,0
-1.764757938,4.648781375,0.273155698,2
2.617749623,-3.320703127,-1.184719884,1
-1.533776924,-3.798335675,0.593588294,3
-1.681497508,4.398697342,0.27294802,2
3.441964494,-1.469166274,0.05486787,0
0.758122155,2.85361818,-0.785766196,2
4.566911716,2.074192046,-0.662413973,0
-1.476631175,2.885936353,0.086747167,2
-0.481710478,0.87036779,-1.54369979,2
-3.478343446,0.776784802,-1.039016207,2
2.791073989,0.484987685,-0.589001462,0
0.87140999,-4.318748776,0.16222221,3
-3.970501314,1.406924767,-1.226190928,2
-2.343240699,-3.101650026,-0.254182089,3
-4.839129275,2.747073573,0.049144915,2
-0.48409903,-4.31417097,0.677062925,3
2.640106272,-0.301044421,-0.611737146,0
0.867707011,4.009713443,-0.731331844,2
-0.177596931,-1.519921096,-0.687023959,2
2.954754703,-0.711767507,-0.464818547,0
-0.505243465,-4.73098102,0.67812713,3
4.790503626,-0.441113905,0.594756985,0
-1.645294037,-1.526625426,-0.096097993,2
4.347242007,-4.481242237,-0.394455832,1
0.912917434,-0.893676357,-0.883871741,2
-2.838103541,-1.978474428,-0.215215701,3
2.203361346,-2.019521204,-0.768785154,1
2.518451043,-1.731334325,-0.599920735,0
-3.777440095,4.01072703,0.27157301,2
0.041994488,-4.603941939,0.631426123,3
-2.312111361,4.169367037,0.272305089,2
0.7895735,3.14473446,-0.711997357,2
4.328750793,-3.089164452,-1.186997221,1
-1.941388969,-4.412652899,0.654930094,3
2.328608778,2.933145696,-1.719733847,0
-1.923085143,-4.874793248,0.679498339,3
-4.002883814,-4.017645083,0.657455941,3
2.761103268,-2.232496296,-1.241997825,1
4.949881209,3.461365895,0.06669091,0
0.725673372,-3.841916603,0.299187373,3
3.079188032,-1.113432584,-0.350244762,0
0.262188704,-0.532587953,-0.444057427,2
-4.257021997,-0.794110415,0.261853608,2
-1.280650657,1.185149711,-1.400024154,2
2.150688702,0.487127147,-0.367910549,0
-4.846174143,-2.426352112,0.673718524,3
1.673204812,4.775322348,0.163563097,0
2.796999778,0.406465173,-0.581752683,0
4.064501533,-1.430859124,0.566519582,0
-1.049529769,4.142013165,0.26925034,2
3.411861364,3.707107143,-0.3850019,0
2.657161672,2.429494773,-1.908105658,0
0.296160153,1.48260774,-2.235386868,2
3.233776526,-2.289046578,-1.13805989,1
-0.117987514,-3.467091495,0.653986483,3
-4.180260409,-4.18989022,0.674406018,3
-3.48358862,4.218544936,0.272670523,2
0.82058818,0.818413857,-2.611087738,2
1.303700135,-4.376104426,-0.319203072,3
2.431539323,3.038319848,-1.689335683,0
-3.505911547,-3.712559792,0.50921253,3
4.69425968,-3.958154896,-0.879636702,1
-1.103201637,0.347577232,-0.422178265,2
-4.674644266,4.776937695,0.273242572,2
2.662387191,-4.540682146,-1.196362746,1
3.334555665,3.101278222,-1.126726824,0
-2.628703269,-3.739120422,0.334054134,3
-1.324597424,3.826961021,0.268133719,2
-2.786649735,3.249167384,0.202745676,2
-3.202150289,-4.961545645,0.680310115,3
3.874253536,-2.274852694,-0.621985919,1
2.540479668,-0.501735708,-0.605082644,0
0.086461378,0.076828515,-1.026996803,2
-4.051028826,-0.32139809,0.195972737,2
0.294246858,-3.629271826,0.561968214,3
4.350101967,2.735702966,-0.703849618,0
-1.369845963,3.409428301,0.244297128,2
-3.90918097,-0.258487702,0.171605444,2
2.264795787,-3.855044514,-0.838175835,1
-1.140396197,1.789685085,-1.109653491,2
-4.137896092,0.253156252,-0.114142449,2
0.904784163,1.444951962,-2.661245272,2
-0.271396558,-2.285533201,0.663767262,3
-4.99427098,-2.772798469,0.67867247,3
1.990644639,2.542352909,-1.516398749,0
0.111753314,0.383992438,-1.598283837,2
-1.890666476,-1.136709437,0.1461373,2
-3.123756323,3.004001389,0.12175282,2
-0.563810371,0.574519889,-1.097356857,2
3.133286721,-1.001469758,-0.294297662,0
0.764179784,0.050121268,-1.473934742,2
3.899720882,3.415657937,-0.232561873,0
2.547910698,-2.925462368,-1.127410888,1
0.020623531,-1.467069713,-0.574809166,2
-2.588769917,3.221200036,0.192900204,2
3.230823031,0.078793814,-0.202939139,0
4.378068965,-1.089169935,0.66378612,0
-3.746311037,3.462985808,0.251157128,2
-2.609857519,-2.149494622,-0.432150774,3
-2.627412549,-3.478634148,0.085847637,3
0.755992547,-3.125797513,0.272580851,3
3.748285561,4.438572904,0.31248463,0
-2.769043847,-4.563411619,0.657929443,3
-2.789649951,0.999378932,-2.014609325,2
0.098264303,2.670243794,-0.273930742,2
0.593281365,3.882289235,-0.421341607,2
-4.350333381,4.089534133,0.272230566,2
0.46126013,2.6346975,-0.609841894,2
-3.302293579,2.72192004,-0.054034047,2
-1.706694221,1.961749176,-1.16036328,2
3.865097781,-3.649659904,-1.054023484,1
-3.26484129,-3.140988272,0.023960552,3
-3.864957604,2.928455825,0.126316283,2
-4.498097268,4.535587515,0.273182029,2
-3.466052399,-0.592093669,0.232110306,2
-4.846778425,-3.609482262,0.680144116,3
2.946972884,3.135156579,-1.493559703,0
4.449825484,-0.111958701,0.469503363,0
1.299483735,-1.546301792,-1.140737086,2
4.998812254,0.578001635,-0.337898018,0
-4.857771039,1.762488819,-0.915215644,2
-0.715334875,4.682016886,0.258429635,2
1.93899976,3.870318202,-0.397882439,0
4.060880947,-0.839805642,0.554032531,0
-2.551795135,-1.162446172,0.252416577,2
-4.543741905,-0.999673506,0.269055951,2
3.891234952,-4.111748688,-0.793092416,1
-3.027938873,2.555091221,-0.286489931,2
2.694131299,-3.963175238,-1.225355229,1
1.449074958,4.97129416,-1.067334519,2
-2.072233165,-3.148748075,-0.022499989,3
-0.425807253,1.199895298,-1.753551967,2
-0.328067376,2.354339593,-0.41594654,2
-1.203863422,0.391740733,-0.456302351,2
1.754843905,-1.907688446,-0.30376017,1
0.152622588,-3.8924486,0.606712416,3
-3.566067001,3.072168721,0.171658981,2
3.521343512,-3.609835773,-1.125157686,1
-2.005653951,0.078680382,-0.212157169,2
-1.588848275,-2.758321118,0.249561375,3
-4.523557287,-0.952267167,0.267979311,2
1.980562901,-3.294897924,-0.513653692,1
2.406674625,2.396257961,-1.836961539,0
-2.278888806,-2.451802768,-0.479172536,3
3.349896694,-4.592285856,-1.023013577,1
-0.206498028,4.294376121,0.173808768,2
-2.854889987,-1.348380746,0.265489361,2
-2.134629192,-0.483100003,0.169202086,2
0.361636034,0.712004156,-2.333448066,2
1.565868934,-1.205598605,0.282691576,0
-4.558227502,3.55371813,0.259709773,2
3.748713858,-0.052072135,0.30064866,0
-0.618115405,3.154198927,0.184515772,2
-1.077733429,-1.444293836,-0.507662419,2
3.715300052,3.538450087,-0.238975594,0
2.127534665,-0.308636234,-0.329897911,0
4.353254267,1.786473313,-0.45845845,0
1.236137203,-2.015991738,-0.245609694,3
